HGNC ID,Approved symbol,Approved name,Status,Locus type,Previous symbols,Alias symbols,Chromosome,NCBI Gene ID,Ensembl gene ID,Vega gene ID,Group ID,Group name
HGNC:31265,OR4A46P,olfactory receptor family 4 subfamily A member 46 pseudogene,Approved,pseudogene,,,11p11.2,403252,ENSG00000255304,OTTHUMG00000166583,151,"Olfactory receptors, family 4"
HGNC:31266,OR4A47,olfactory receptor family 4 subfamily A member 47,Approved,gene with protein product,,,11p11.2,403253,ENSG00000237388,OTTHUMG00000166581,151,"Olfactory receptors, family 4"
HGNC:31267,OR4A48P,olfactory receptor family 4 subfamily A member 48 pseudogene,Approved,pseudogene,,,11p11.2,403254,ENSG00000255113,OTTHUMG00000166582,151,"Olfactory receptors, family 4"
HGNC:31268,OR4A49P,olfactory receptor family 4 subfamily A member 49 pseudogene,Approved,pseudogene,,,11p11.12,403255,ENSG00000254472,OTTHUMG00000166755,151,"Olfactory receptors, family 4"
HGNC:15161,OR4A4P,olfactory receptor family 4 subfamily A member 4 pseudogene,Approved,pseudogene,OR4A4,,11q11,390134,ENSG00000254769,OTTHUMG00000166768,151,"Olfactory receptors, family 4"
HGNC:15162,OR4A5,olfactory receptor family 4 subfamily A member 5,Approved,gene with protein product,,,11q11,81318,ENSG00000221840,OTTHUMG00000166764,151,"Olfactory receptors, family 4"
HGNC:31269,OR4A50P,olfactory receptor family 4 subfamily A member 50 pseudogene,Approved,pseudogene,,,11q11,403256,ENSG00000255294,OTTHUMG00000166781,151,"Olfactory receptors, family 4"
HGNC:15163,OR4A6P,olfactory receptor family 4 subfamily A member 6 pseudogene,Approved,pseudogene,,,11q11,390131,ENSG00000255078,OTTHUMG00000166763,151,"Olfactory receptors, family 4"
HGNC:15164,OR4A7P,olfactory receptor family 4 subfamily A member 7 pseudogene,Approved,pseudogene,,,11q11,81316,ENSG00000255349,OTTHUMG00000166765,151,"Olfactory receptors, family 4"
HGNC:15165,OR4A8,olfactory receptor family 4 subfamily A member 8 (gene/pseudogene),Approved,gene with protein product,OR4A8P,,11q11,81315,ENSG00000225997,OTTHUMG00000154245,151,"Olfactory receptors, family 4"
HGNC:15166,OR4A9P,olfactory receptor family 4 subfamily A member 9 pseudogene,Approved,pseudogene,,,11q11,390137,ENSG00000254891,OTTHUMG00000166712,151,"Olfactory receptors, family 4"
HGNC:8290,OR4B1,olfactory receptor family 4 subfamily B member 1,Approved,gene with protein product,,OST208,11p11.2,119765,ENSG00000175619,OTTHUMG00000166576,151,"Olfactory receptors, family 4"
HGNC:8291,OR4B2P,olfactory receptor family 4 subfamily B member 2 pseudogene,Approved,pseudogene,,hg449,11p11.2,26690,ENSG00000255514,OTTHUMG00000166577,151,"Olfactory receptors, family 4"
HGNC:14800,OR4C10P,olfactory receptor family 4 subfamily C member 10 pseudogene,Approved,pseudogene,,,11p11.2,79526,ENSG00000184789,OTTHUMG00000154239,151,"Olfactory receptors, family 4"
HGNC:15167,OR4C11,olfactory receptor family 4 subfamily C member 11,Approved,gene with protein product,OR4C11P,,11q11,219429,ENSG00000172188,OTTHUMG00000165290,151,"Olfactory receptors, family 4"
HGNC:15168,OR4C12,olfactory receptor family 4 subfamily C member 12,Approved,gene with protein product,,,11p11.12,283093,ENSG00000221954,OTTHUMG00000166687,151,"Olfactory receptors, family 4"
HGNC:15169,OR4C13,olfactory receptor family 4 subfamily C member 13,Approved,gene with protein product,,,11p11.12,283092,ENSG00000258817,OTTHUMG00000166686,151,"Olfactory receptors, family 4"
HGNC:15170,OR4C14P,olfactory receptor family 4 subfamily C member 14 pseudogene,Approved,pseudogene,,,11q11,81310,ENSG00000233301,OTTHUMG00000154243,151,"Olfactory receptors, family 4"
HGNC:15171,OR4C15,olfactory receptor family 4 subfamily C member 15,Approved,gene with protein product,,,11q11,81309,ENSG00000181939,OTTHUMG00000166714,151,"Olfactory receptors, family 4"
HGNC:15172,OR4C16,olfactory receptor family 4 subfamily C member 16,Approved,gene with protein product,,,11q11,219428,ENSG00000279514,OTTHUMG00000165198,151,"Olfactory receptors, family 4"
HGNC:8292,OR4C1P,olfactory receptor family 4 subfamily C member 1 pseudogene,Approved,pseudogene,OR4C1,"HTPCRX11, HSHTPCRX11",11q11,26242,ENSG00000254576,OTTHUMG00000166713,151,"Olfactory receptors, family 4"
HGNC:14696,OR4C2P,olfactory receptor family 4 subfamily C member 2 pseudogene,Approved,pseudogene,OR4C8P,,11p11.2,119750,ENSG00000182565,OTTHUMG00000166580,151,"Olfactory receptors, family 4"
HGNC:14697,OR4C3,olfactory receptor family 4 subfamily C member 3,Approved,gene with protein product,,,11p11.2,256144,ENSG00000176547,OTTHUMG00000166579,151,"Olfactory receptors, family 4"
HGNC:31270,OR4C45,olfactory receptor family 4 subfamily C member 45 (gene/pseudogene),Approved,gene with protein product,,,11p11.12,403257,ENSG00000260811,OTTHUMG00000175623,151,"Olfactory receptors, family 4"
HGNC:31271,OR4C46,olfactory receptor family 4 subfamily C member 46,Approved,gene with protein product,,,11q11,119749,ENSG00000185926,OTTHUMG00000166705,151,"Olfactory receptors, family 4"
HGNC:31272,OR4C48P,olfactory receptor family 4 subfamily C member 48 pseudogene,Approved,pseudogene,,,11p11.12,403259,ENSG00000283605,OTTHUMG00000191880,151,"Olfactory receptors, family 4"
HGNC:31273,OR4C49P,olfactory receptor family 4 subfamily C member 49 pseudogene,Approved,pseudogene,,,11p11.12,403260,ENSG00000260595,OTTHUMG00000175624,151,"Olfactory receptors, family 4"
HGNC:14700,OR4C4P,olfactory receptor family 4 subfamily C member 4 pseudogene,Approved,pseudogene,"OR4C17P, OR4C17",OR4C47P,11p11.2,79550,ENSG00000197161,OTTHUMG00000169508,151,"Olfactory receptors, family 4"
HGNC:14702,OR4C5,olfactory receptor family 4 subfamily C member 5,Approved,gene with protein product,OR4C5P,OR4C5Q,11p11.2,79346,ENSG00000176540,OTTHUMG00000169462,151,"Olfactory receptors, family 4"
HGNC:31274,OR4C50P,olfactory receptor family 4 subfamily C member 50 pseudogene,Approved,pseudogene,,,11q11,256190,ENSG00000237610,OTTHUMG00000154323,151,"Olfactory receptors, family 4"
HGNC:14743,OR4C6,olfactory receptor family 4 subfamily C member 6,Approved,gene with protein product,,,11q11,219432,ENSG00000181903,OTTHUMG00000166800,151,"Olfactory receptors, family 4"
HGNC:14768,OR4C7P,olfactory receptor family 4 subfamily C member 7 pseudogene,Approved,pseudogene,,,11q11,79294,ENSG00000255312,OTTHUMG00000166704,151,"Olfactory receptors, family 4"
HGNC:14796,OR4C9P,olfactory receptor family 4 subfamily C member 9 pseudogene,Approved,pseudogene,,,11p11.2,79530,ENSG00000254925,OTTHUMG00000166635,151,"Olfactory receptors, family 4"
HGNC:8293,OR4D1,olfactory receptor family 4 subfamily D member 1,Approved,gene with protein product,OR4D3,TPCR16,17q22,26689,ENSG00000141194,OTTHUMG00000178799,151,"Olfactory receptors, family 4"
HGNC:15173,OR4D10,olfactory receptor family 4 subfamily D member 10,Approved,gene with protein product,OR4D10P,OST711,11q12.1,390197,ENSG00000254466,OTTHUMG00000167341,151,"Olfactory receptors, family 4"
HGNC:15174,OR4D11,olfactory receptor family 4 subfamily D member 11,Approved,gene with protein product,OR4D11P,,11q12.1,219986,ENSG00000176200,OTTHUMG00000167342,151,"Olfactory receptors, family 4"
HGNC:8294,OR4D2,olfactory receptor family 4 subfamily D member 2,Approved,gene with protein product,,,17q22,124538,ENSG00000255713,OTTHUMG00000178801,151,"Olfactory receptors, family 4"
HGNC:14852,OR4D5,olfactory receptor family 4 subfamily D member 5,Approved,gene with protein product,,,11q24.1,219875,ENSG00000171014,OTTHUMG00000165961,151,"Olfactory receptors, family 4"
HGNC:15175,OR4D6,olfactory receptor family 4 subfamily D member 6,Approved,gene with protein product,,,11q12.1,219983,ENSG00000166884,OTTHUMG00000167340,151,"Olfactory receptors, family 4"
HGNC:15176,OR4D7P,olfactory receptor family 4 subfamily D member 7 pseudogene,Approved,pseudogene,,OST724,11q12.1,81304,ENSG00000254770,OTTHUMG00000167344,151,"Olfactory receptors, family 4"
HGNC:15177,OR4D8P,olfactory receptor family 4 subfamily D member 8 pseudogene,Approved,pseudogene,,,11q12.1,401696,ENSG00000204989,OTTHUMG00000154282,151,"Olfactory receptors, family 4"
HGNC:15178,OR4D9,olfactory receptor family 4 subfamily D member 9,Approved,gene with protein product,,,11q12.1,390199,ENSG00000172742,OTTHUMG00000167343,151,"Olfactory receptors, family 4"
HGNC:8296,OR4E1,olfactory receptor family 4 subfamily E member 1,Approved,gene with protein product,OR4E1P,,14q11.2,26687,ENSG00000276240,OTTHUMG00000188249,151,"Olfactory receptors, family 4"
HGNC:8297,OR4E2,olfactory receptor family 4 subfamily E member 2,Approved,gene with protein product,,,14q11.2,26686,ENSG00000221977,OTTHUMG00000168979,151,"Olfactory receptors, family 4"
HGNC:15076,OR4F13P,olfactory receptor family 4 subfamily F member 13 pseudogene,Approved,pseudogene,,,15q26.3,390651,ENSG00000214344,OTTHUMG00000154399,151,"Olfactory receptors, family 4"
HGNC:15077,OR4F14P,olfactory receptor family 4 subfamily F member 14 pseudogene,Approved,pseudogene,OR4F14,,15q26.3,390650,ENSG00000232459,OTTHUMG00000154261,151,"Olfactory receptors, family 4"
HGNC:15078,OR4F15,olfactory receptor family 4 subfamily F member 15,Approved,gene with protein product,,,15q26.3,390649,ENSG00000182854,OTTHUMG00000172268,151,"Olfactory receptors, family 4"
HGNC:15079,OR4F16,olfactory receptor family 4 subfamily F member 16,Approved,gene with protein product,,,1p36.33,81399,ENSG00000284662,OTTHUMG00000002581,151,"Olfactory receptors, family 4"
HGNC:15381,OR4F17,olfactory receptor family 4 subfamily F member 17,Approved,gene with protein product,"OR4F19, OR4F11P, OR4F18",,19p13.3,81099,ENSG00000176695,OTTHUMG00000180454,151,"Olfactory receptors, family 4"
HGNC:8298,OR4F1P,olfactory receptor family 4 subfamily F member 1 pseudogene,Approved,pseudogene,OR4F1,HSDJ0609N19,6p25.3,26685,ENSG00000220212,OTTHUMG00000014107,151,"Olfactory receptors, family 4"
HGNC:19583,OR4F21,olfactory receptor family 4 subfamily F member 21,Approved,gene with protein product,OR4F21P,,8p23.3,441308,ENSG00000176269,OTTHUMG00000163908,151,"Olfactory receptors, family 4"
HGNC:31229,OR4F28P,olfactory receptor family 4 subfamily F member 28 pseudogene,Approved,pseudogene,,,15q26.3,390652,ENSG00000257109,OTTHUMG00000172269,151,"Olfactory receptors, family 4"
HGNC:31275,OR4F29,olfactory receptor family 4 subfamily F member 29,Approved,gene with protein product,,,1p36.33,729759,ENSG00000284733,OTTHUMG00000002860,151,"Olfactory receptors, family 4"
HGNC:8299,OR4F2P,olfactory receptor family 4 subfamily F member 2 pseudogene,Approved,pseudogene,,"OR4F2, hs6M1-11, S191N21",11p15.5,390028,ENSG00000224777,OTTHUMG00000154192,151,"Olfactory receptors, family 4"
HGNC:8300,OR4F3,olfactory receptor family 4 subfamily F member 3,Approved,gene with protein product,,,5q35.3,26683,ENSG00000230178,OTTHUMG00000162081,151,"Olfactory receptors, family 4"
HGNC:8301,OR4F4,olfactory receptor family 4 subfamily F member 4,Approved,gene with protein product,,OR4F18,15q26.3,26682,ENSG00000177693,OTTHUMG00000172272,151,"Olfactory receptors, family 4"
HGNC:14825,OR4F5,olfactory receptor family 4 subfamily F member 5,Approved,gene with protein product,,,1p36.33,79501,ENSG00000186092,OTTHUMG00000001094,151,"Olfactory receptors, family 4"
HGNC:15372,OR4F6,olfactory receptor family 4 subfamily F member 6,Approved,gene with protein product,OR4F12,,15q26.3,390648,ENSG00000184140,OTTHUMG00000172267,151,"Olfactory receptors, family 4"
HGNC:15089,OR4F7P,olfactory receptor family 4 subfamily F member 7 pseudogene,Approved,pseudogene,OR4F10,,6q27,81390,ENSG00000217874,OTTHUMG00000016086,151,"Olfactory receptors, family 4"
HGNC:55111,OR4F8BP,olfactory receptor family 4 subfamily F member 8B pseudogene,Approved,pseudogene,,,9q34.3,102724468,ENSG00000286255,,151,"Olfactory receptors, family 4"
HGNC:15395,OR4F8P,olfactory receptor family 4 subfamily F member 8 pseudogene,Approved,pseudogene,"OR4F20P, OR4F9P",,19p13.3,390872,ENSG00000266971,OTTHUMG00000180456,151,"Olfactory receptors, family 4"
HGNC:31276,OR4G11P,olfactory receptor family 4 subfamily G member 11 pseudogene,Approved,pseudogene,,,1p36.33,403263,ENSG00000240361,OTTHUMG00000001095,151,"Olfactory receptors, family 4"
HGNC:8302,OR4G1P,olfactory receptor family 4 subfamily G member 1 pseudogene,Approved,pseudogene,OR4G8P,OLB,19p13.3,26681,ENSG00000267310,OTTHUMG00000180453,151,"Olfactory receptors, family 4"
HGNC:8303,OR4G2P,olfactory receptor family 4 subfamily G member 2 pseudogene,Approved,pseudogene,OR4G7P,,15q26.3,26680,ENSG00000183909,OTTHUMG00000154249,151,"Olfactory receptors, family 4"
HGNC:8304,OR4G3P,olfactory receptor family 4 subfamily G member 3 pseudogene,Approved,pseudogene,"OR4G3, OR4G5P","OLC, OLC-7501",19p13.3,26679,ENSG00000282137,OTTHUMG00000180452,151,"Olfactory receptors, family 4"
HGNC:14822,OR4G4P,olfactory receptor family 4 subfamily G member 4 pseudogene,Approved,pseudogene,,,1p36.33,79504,ENSG00000268020,OTTHUMG00000185779,151,"Olfactory receptors, family 4"
HGNC:15039,OR4G6P,olfactory receptor family 4 subfamily G member 6 pseudogene,Approved,pseudogene,,,15q26.3,81438,ENSG00000275771,OTTHUMG00000187876,151,"Olfactory receptors, family 4"
HGNC:19433,OR4H12P,olfactory receptor family 4 subfamily H member 12 pseudogene,Approved,pseudogene,OR4H12,C14orf14,14p13,161271,ENSG00000176312,OTTHUMG00000170613,151,"Olfactory receptors, family 4"
HGNC:55112,OR4H6BP,olfactory receptor family 4 subfamily H member 6B pseudogene,Approved,pseudogene,,,15q11.2,105370722,ENSG00000285116,,151,"Olfactory receptors, family 4"
HGNC:8312,OR4H6P,olfactory receptor family 4 subfamily H member 6 pseudogene,Approved,pseudogene,"OR4H9P, OR4H10P, OR4H5P, OR4H11P, OR4H5, OR4H7, OR4H7P, OR4H2P, OR4H3P, OR4H11, OR4H2, OR4H3, OR4H1P, OR4H4P, OR4H10, OR4H4, OR4H8P, OR4H8","OR15-71, OR4H6, OR15-82, OR4H9, OR5-39, OR5-84, OR4-114, OR4-115, OR4-119, OR15-69, OR15-80, OR15-81, OR14-58",15q11.2,26322,ENSG00000284892,OTTHUMG00000172787,151,"Olfactory receptors, family 4"
HGNC:14726,OR4K1,olfactory receptor family 4 subfamily K member 1,Approved,gene with protein product,,,14q11.2,79544,ENSG00000155249,OTTHUMG00000170633,151,"Olfactory receptors, family 4"
HGNC:15402,OR4K11P,olfactory receptor family 4 subfamily K member 11 pseudogene,Approved,pseudogene,,OR21-1,21q11.2,81079,ENSG00000179381,OTTHUMG00000074202,151,"Olfactory receptors, family 4"
HGNC:15403,OR4K12P,olfactory receptor family 4 subfamily K member 12 pseudogene,Approved,pseudogene,,OR21-2,21q11.2,81078,ENSG00000218549,OTTHUMG00000074203,151,"Olfactory receptors, family 4"
HGNC:15351,OR4K13,olfactory receptor family 4 subfamily K member 13,Approved,gene with protein product,,,14q11.2,390433,ENSG00000176253,OTTHUMG00000170781,151,"Olfactory receptors, family 4"
HGNC:15352,OR4K14,olfactory receptor family 4 subfamily K member 14,Approved,gene with protein product,,,14q11.2,122740,ENSG00000169484,OTTHUMG00000170780,151,"Olfactory receptors, family 4"
HGNC:15353,OR4K15,olfactory receptor family 4 subfamily K member 15,Approved,gene with protein product,,OR4K15Q,14q11.2,81127,ENSG00000169488,OTTHUMG00000170635,151,"Olfactory receptors, family 4"
HGNC:15354,OR4K16P,olfactory receptor family 4 subfamily K member 16 pseudogene,Approved,pseudogene,,,14q11.2,81126,ENSG00000258822,OTTHUMG00000170634,151,"Olfactory receptors, family 4"
HGNC:15355,OR4K17,olfactory receptor family 4 subfamily K member 17,Approved,gene with protein product,,,14q11.2,390436,ENSG00000176230,OTTHUMG00000170783,151,"Olfactory receptors, family 4"
HGNC:14728,OR4K2,olfactory receptor family 4 subfamily K member 2,Approved,gene with protein product,,,14q11.2,390431,ENSG00000165762,OTTHUMG00000170624,151,"Olfactory receptors, family 4"
HGNC:14731,OR4K3,olfactory receptor family 4 subfamily K member 3 (gene/pseudogene),Approved,gene with protein product,OR4K3P,,14q11.2,283617,ENSG00000176290,OTTHUMG00000154257,151,"Olfactory receptors, family 4"
HGNC:14744,OR4K4P,olfactory receptor family 4 subfamily K member 4 pseudogene,Approved,pseudogene,,,14q11.2,79318,ENSG00000258541,OTTHUMG00000170625,151,"Olfactory receptors, family 4"
HGNC:14745,OR4K5,olfactory receptor family 4 subfamily K member 5,Approved,gene with protein product,,,14q11.2,79317,ENSG00000176281,OTTHUMG00000170627,151,"Olfactory receptors, family 4"
HGNC:14748,OR4K6P,olfactory receptor family 4 subfamily K member 6 pseudogene,Approved,pseudogene,,,14q11.2,79314,ENSG00000228304,OTTHUMG00000170623,151,"Olfactory receptors, family 4"
HGNC:14756,OR4K7P,olfactory receptor family 4 subfamily K member 7 pseudogene,Approved,pseudogene,OR4K10P,,18p11.21,79306,ENSG00000265340,OTTHUMG00000178702,151,"Olfactory receptors, family 4"
HGNC:14787,OR4K8P,olfactory receptor family 4 subfamily K member 8 pseudogene,Approved,pseudogene,OR4K9P,,18p11.21,390836,ENSG00000266693,OTTHUMG00000178703,151,"Olfactory receptors, family 4"
HGNC:15356,OR4L1,olfactory receptor family 4 subfamily L member 1,Approved,gene with protein product,OR4L2P,,14q11.2,122742,ENSG00000176246,OTTHUMG00000169492,151,"Olfactory receptors, family 4"
HGNC:14735,OR4M1,olfactory receptor family 4 subfamily M member 1,Approved,gene with protein product,,,14q11.2,441670,ENSG00000176299,OTTHUMG00000170599,151,"Olfactory receptors, family 4"
HGNC:15373,OR4M2,olfactory receptor family 4 subfamily M member 2,Approved,gene with protein product,,,15q11.2,390538,ENSG00000274102,OTTHUMG00000171738,151,"Olfactory receptors, family 4"
HGNC:55109,OR4M2B,olfactory receptor family 4 subfamily M member 2B,Approved,gene with protein product,,,15q11.2,118568804,ENSG00000182974,OTTHUMG00000189317,151,"Olfactory receptors, family 4"
HGNC:14740,OR4N1P,olfactory receptor family 4 subfamily N member 1 pseudogene,Approved,pseudogene,,,14q11.2,79322,ENSG00000258564,OTTHUMG00000154362,151,"Olfactory receptors, family 4"
HGNC:14742,OR4N2,olfactory receptor family 4 subfamily N member 2,Approved,gene with protein product,,,14q11.2,390429,ENSG00000176294,OTTHUMG00000170614,151,"Olfactory receptors, family 4"
HGNC:55116,OR4N3BP,olfactory receptor family 4 subfamily N member 3B pseudogene,Approved,pseudogene,,,15q11.2,118568823,ENSG00000279445,,151,"Olfactory receptors, family 4"
HGNC:15374,OR4N3P,olfactory receptor family 4 subfamily N member 3 pseudogene,Approved,pseudogene,,,15q11.2,390539,ENSG00000259435,OTTHUMG00000172278,151,"Olfactory receptors, family 4"
HGNC:15375,OR4N4,olfactory receptor family 4 subfamily N member 4,Approved,gene with protein product,,,15q11.2,283694,ENSG00000183706,OTTHUMG00000171739,151,"Olfactory receptors, family 4"
HGNC:55110,OR4N4C,olfactory receptor family 4 subfamily N member 4C,Approved,gene with protein product,,,15q11.2,105369274,ENSG00000279408,,151,"Olfactory receptors, family 4"
HGNC:15358,OR4N5,olfactory receptor family 4 subfamily N member 5,Approved,gene with protein product,,,14q11.2,390437,ENSG00000184394,OTTHUMG00000170784,151,"Olfactory receptors, family 4"
HGNC:14754,OR4P1P,olfactory receptor family 4 subfamily P member 1 pseudogene,Approved,pseudogene,,,11q11,79308,ENSG00000188439,OTTHUMG00000166802,151,"Olfactory receptors, family 4"
HGNC:15180,OR4P4,olfactory receptor family 4 subfamily P member 4,Approved,gene with protein product,OR4P3P,,11q11,81300,ENSG00000181927,OTTHUMG00000165300,151,"Olfactory receptors, family 4"
HGNC:15376,OR4Q1P,olfactory receptor family 4 subfamily Q member 1 pseudogene,Approved,pseudogene,,,15q11.2,81104,ENSG00000285135,OTTHUMG00000171737,151,"Olfactory receptors, family 4"
HGNC:15359,OR4Q2,olfactory receptor family 4 subfamily Q member 2 (gene/pseudogene),Approved,gene with protein product,OR4Q2P,,14q11.2,390432,ENSG00000196383,OTTHUMG00000168643,151,"Olfactory receptors, family 4"
HGNC:15426,OR4Q3,olfactory receptor family 4 subfamily Q member 3,Approved,gene with protein product,OR4Q4,C14orf13,14q11.2,441669,ENSG00000182652,OTTHUMG00000170612,151,"Olfactory receptors, family 4"
HGNC:14798,OR4R1P,olfactory receptor family 4 subfamily R member 1 pseudogene,Approved,pseudogene,,,11p11.2,79528,ENSG00000255215,OTTHUMG00000166636,151,"Olfactory receptors, family 4"
HGNC:15181,OR4R2P,olfactory receptor family 4 subfamily R member 2 pseudogene,Approved,pseudogene,,,11q11,81299,ENSG00000255560,OTTHUMG00000166703,151,"Olfactory receptors, family 4"
HGNC:15182,OR4R3P,olfactory receptor family 4 subfamily R member 3 pseudogene,Approved,pseudogene,,,11p11.12,81298,ENSG00000254624,OTTHUMG00000166685,151,"Olfactory receptors, family 4"
HGNC:14705,OR4S1,olfactory receptor family 4 subfamily S member 1,Approved,gene with protein product,,,11p11.2,256148,ENSG00000176555,OTTHUMG00000166578,151,"Olfactory receptors, family 4"
HGNC:15183,OR4S2,olfactory receptor family 4 subfamily S member 2,Approved,gene with protein product,OR4S2P,OST725,11q11,219431,ENSG00000174982,OTTHUMG00000166799,151,"Olfactory receptors, family 4"
HGNC:15360,OR4T1P,olfactory receptor family 4 subfamily T member 1 pseudogene,Approved,pseudogene,,,14q11.2,390435,ENSG00000258641,OTTHUMG00000170782,151,"Olfactory receptors, family 4"
HGNC:15361,OR4U1P,olfactory receptor family 4 subfamily U member 1 pseudogene,Approved,pseudogene,,,14q11.2,390434,ENSG00000258899,OTTHUMG00000170636,151,"Olfactory receptors, family 4"
HGNC:14736,OR4V1P,olfactory receptor family 4 subfamily V member 1 pseudogene,Approved,pseudogene,,,11q11,79534,ENSG00000254841,OTTHUMG00000166801,151,"Olfactory receptors, family 4"
HGNC:15405,OR4W1P,olfactory receptor family 4 subfamily W member 1 pseudogene,Approved,pseudogene,,,Xq25,81077,,,151,"Olfactory receptors, family 4"
HGNC:14854,OR4X1,olfactory receptor family 4 subfamily X member 1,Approved,gene with protein product,,,11p11.2,390113,ENSG00000176567,OTTHUMG00000165301,151,"Olfactory receptors, family 4"
HGNC:15184,OR4X2,olfactory receptor family 4 subfamily X member 2,Approved,gene with protein product,,,11p11.2,119764,ENSG00000172208,OTTHUMG00000165302,151,"Olfactory receptors, family 4"
HGNC:31277,OR4X7P,olfactory receptor family 4 subfamily X member 7 pseudogene,Approved,pseudogene,,,11q11,403264,ENSG00000255077,OTTHUMG00000166777,151,"Olfactory receptors, family 4"
HGNC:8319,OR5A1,olfactory receptor family 5 subfamily A member 1,Approved,gene with protein product,OR5A1P,OST181,11q12.1,219982,ENSG00000172320,OTTHUMG00000167339,152,"Olfactory receptors, family 5"
HGNC:15249,OR5A2,olfactory receptor family 5 subfamily A member 2,Approved,gene with protein product,,,11q12.1,219981,ENSG00000172324,OTTHUMG00000167419,152,"Olfactory receptors, family 5"
HGNC:15047,OR5AC1,olfactory receptor family 5 subfamily AC member 1 (gene/pseudogene),Approved,gene with protein product,OR5AC1P,,3q11.2,81431,ENSG00000213439,OTTHUMG00000154300,152,"Olfactory receptors, family 5"
HGNC:15431,OR5AC2,olfactory receptor family 5 subfamily AC member 2,Approved,gene with protein product,,HSA1,3q11.2,81050,ENSG00000196578,OTTHUMG00000160083,152,"Olfactory receptors, family 5"
HGNC:31284,OR5AC4P,olfactory receptor family 5 subfamily AC member 4 pseudogene,Approved,pseudogene,,,3q11.2,403271,ENSG00000251090,OTTHUMG00000160069,152,"Olfactory receptors, family 5"
HGNC:14714,OR5AH1P,olfactory receptor family 5 subfamily AH member 1 pseudogene,Approved,pseudogene,,,19q13.43,79336,ENSG00000268067,OTTHUMG00000182169,152,"Olfactory receptors, family 5"
HGNC:15250,OR5AK1P,olfactory receptor family 5 subfamily AK member 1 pseudogene,Approved,pseudogene,OR5AK5P,,11q12.1,81230,ENSG00000255083,OTTHUMG00000167020,152,"Olfactory receptors, family 5"
HGNC:15251,OR5AK2,olfactory receptor family 5 subfamily AK member 2,Approved,gene with protein product,,,11q12.1,390181,ENSG00000181273,OTTHUMG00000167019,152,"Olfactory receptors, family 5"
HGNC:15252,OR5AK3P,olfactory receptor family 5 subfamily AK member 3 pseudogene,Approved,pseudogene,OR5AK3,,11q12.1,81228,ENSG00000181282,OTTHUMG00000167018,152,"Olfactory receptors, family 5"
HGNC:15253,OR5AK4P,olfactory receptor family 5 subfamily AK member 4 pseudogene,Approved,pseudogene,,,11q12.1,219525,ENSG00000283307,OTTHUMG00000154396,152,"Olfactory receptors, family 5"
HGNC:14844,OR5AL1,olfactory receptor family 5 subfamily AL member 1 (gene/pseudogene),Approved,gene with protein product,OR5AL1P,,11q12.1,79482,ENSG00000272987,OTTHUMG00000154218,152,"Olfactory receptors, family 5"
HGNC:14850,OR5AL2P,olfactory receptor family 5 subfamily AL member 2 pseudogene,Approved,pseudogene,,,11q12.1,79476,ENSG00000255466,OTTHUMG00000166872,152,"Olfactory receptors, family 5"
HGNC:15254,OR5AM1P,olfactory receptor family 5 subfamily AM member 1 pseudogene,Approved,pseudogene,,,11q12.1,81226,ENSG00000255172,OTTHUMG00000186005,152,"Olfactory receptors, family 5"
HGNC:15255,OR5AN1,olfactory receptor family 5 subfamily AN member 1,Approved,gene with protein product,,,11q12.1,390195,ENSG00000176495,OTTHUMG00000167337,152,"Olfactory receptors, family 5"
HGNC:15256,OR5AN2P,olfactory receptor family 5 subfamily AN member 2 pseudogene,Approved,pseudogene,,,11q12.1,81224,ENSG00000235678,OTTHUMG00000167417,152,"Olfactory receptors, family 5"
HGNC:31285,OR5AO1P,olfactory receptor family 5 subfamily AO member 1 pseudogene,Approved,pseudogene,,,11q12.1,403272,ENSG00000272676,OTTHUMG00000186007,152,"Olfactory receptors, family 5"
HGNC:15257,OR5AP1P,olfactory receptor family 5 subfamily AP member 1 pseudogene,Approved,pseudogene,,,11q12.1,81223,ENSG00000254795,OTTHUMG00000166864,152,"Olfactory receptors, family 5"
HGNC:15258,OR5AP2,olfactory receptor family 5 subfamily AP member 2,Approved,gene with protein product,,,11q12.1,338675,ENSG00000172464,OTTHUMG00000166865,152,"Olfactory receptors, family 5"
HGNC:15259,OR5AQ1P,olfactory receptor family 5 subfamily AQ member 1 pseudogene,Approved,pseudogene,,,11q12.1,81221,ENSG00000184741,OTTHUMG00000166838,152,"Olfactory receptors, family 5"
HGNC:15260,OR5AR1,olfactory receptor family 5 subfamily AR member 1,Approved,gene with protein product,,,11q12.1,219493,ENSG00000172459,OTTHUMG00000154213,152,"Olfactory receptors, family 5"
HGNC:15261,OR5AS1,olfactory receptor family 5 subfamily AS member 1,Approved,gene with protein product,,,11q12.1,219447,ENSG00000181785,OTTHUMG00000166830,152,"Olfactory receptors, family 5"
HGNC:15362,OR5AU1,olfactory receptor family 5 subfamily AU member 1,Approved,gene with protein product,,,14q11.2,390445,ENSG00000169327,OTTHUMG00000170753,152,"Olfactory receptors, family 5"
HGNC:15406,OR5AW1P,olfactory receptor family 5 subfamily AW member 1 pseudogene,Approved,pseudogene,,,Xq26.2,81076,ENSG00000229082,OTTHUMG00000153220,152,"Olfactory receptors, family 5"
HGNC:15262,OR5AZ1P,olfactory receptor family 5 subfamily AZ member 1 pseudogene,Approved,pseudogene,,,11q12.1,283193,ENSG00000180714,OTTHUMG00000167564,152,"Olfactory receptors, family 5"
